Diag Simple,Infectious
V06,Injury and Poisoning
V07,Injury and Poisoning
V08,Injury and Poisoning
V09,Injury and Poisoning
V10,Injury and Poisoning
V11,Injury and Poisoning
V12,Injury and Poisoning
V13,Injury and Poisoning
V14,Injury and Poisoning
V15,Injury and Poisoning
V16,Injury and Poisoning
V17,Injury and Poisoning
V18,Injury and Poisoning
V22,Injury and Poisoning
V23,Injury and Poisoning
V25,Injury and Poisoning
V26,Injury and Poisoning
V27,Injury and Poisoning
V42,Injury and Poisoning
V43,Injury and Poisoning
V44,Injury and Poisoning
V45,Injury and Poisoning
V46,Injury and Poisoning
V49,Injury and Poisoning
V50,Injury and Poisoning
V51,Injury and Poisoning
V53,Injury and Poisoning
V54,Injury and Poisoning
V55,Injury and Poisoning
V56,Injury and Poisoning
V57,Injury and Poisoning
V58,Injury and Poisoning
V60,Injury and Poisoning
V61,Injury and Poisoning
V62,Injury and Poisoning
V63,Injury and Poisoning
V64,Injury and Poisoning
V65,Injury and Poisoning
V66,Injury and Poisoning
V67,Injury and Poisoning
V69,Injury and Poisoning
V70,Injury and Poisoning
V71,Injury and Poisoning
V72,Injury and Poisoning
V85,Injury and Poisoning
V86,Injury and Poisoning
